Date,AverTemp(°C),Precipitation(mm),AverHumidity(%),WindSpeed(m/s),SunDuration(giờ),AtmosPressure(hPa),WeatherCondition
2017-10-24,26.34,19.66,81.28,3.91,0.10325,100.84,Mưa lớn
2017-10-25,26.56,2.24,83.65,4.22,0.1111666666666666,100.9,Mưa lớn
2017-10-26,26.35,10.94,82.94,4.33,0.0919166666666666,100.8,Mưa lớn
2017-10-27,25.78,2.49,79.61,4.33,0.0919166666666666,100.69,Bình thường
2017-10-28,25.88,2.49,79.11,3.46,0.1274166666666666,100.73,Bình thường
2017-10-29,25.88,2.57,77.27,4.22,0.1205,100.73,Bình thường
2017-10-30,25.5,2.24,82.37,5.63,0.0918333333333333,100.88,Mưa lớn
2017-10-31,25.5,2.24,86.96,5.63,0.0918333333333333,100.72,Mưa lớn
2017-11-01,26.03,2.24,86.07,5.24,0.0654166666666666,100.65,Mưa lớn
2017-11-02,25.34,5.72,80.99,4.73,0.1167499999999999,100.54,Mưa lớn
2017-11-03,25.34,2.24,84.44,2.6,0.0354166666666666,100.44,"Mưa lớn, Gió mạnh"
2017-11-04,25.79,2.24,90.86,2.6,0.0211666666666666,100.37,"Mưa lớn, Độ ẩm cao, Gió mạnh"
2017-11-05,25.71,2.24,89.8,2.6,0.0168333333333333,100.55,"Mưa lớn, Gió mạnh"
2017-11-06,25.2,2.24,92.45,5.3,0.0435833333333333,100.4,"Mưa lớn, Độ ẩm cao"
2017-11-07,25.69,17.96,92.45,2.76,0.09425,100.48,"Mưa lớn, Độ ẩm cao"
2017-11-08,26.03,2.24,91.53,3.25,0.0519166666666666,100.48,"Mưa lớn, Độ ẩm cao"
2017-11-09,26.0,2.24,90.59,3.64,0.0519166666666666,100.47,"Mưa lớn, Độ ẩm cao"
2017-11-10,26.0,2.24,90.88,3.78,0.1029166666666666,100.52,"Mưa lớn, Độ ẩm cao"
2017-11-11,25.8,2.24,89.08,3.78,0.0813333333333333,100.49,Mưa lớn
2017-11-12,25.91,2.24,86.6,3.78,0.1230833333333333,100.36,Bình thường
2017-11-13,25.87,2.49,88.93,3.38,0.1613333333333333,100.29,Bình thường
2017-11-14,26.11,6.7,90.65,2.25,0.1586666666666666,100.42,"Mưa lớn, Độ ẩm cao"
2017-11-15,26.14,2.24,92.11,2.43,0.0804166666666666,100.55,"Mưa lớn, Độ ẩm cao"
2017-11-16,26.49,2.24,92.11,2.17,0.11175,100.55,"Mưa lớn, Độ ẩm cao"
2017-11-17,26.4,0.84,89.69,1.83,0.1504166666666666,100.39,Bình thường
2017-11-18,26.38,0.52,88.96,1.95,0.13625,100.32,Bình thường
2017-11-19,25.98,2.24,91.9,4.0,0.0415,100.46,"Mưa lớn, Độ ẩm cao"
2017-11-20,26.2,2.24,93.89,3.44,0.0709166666666666,100.57,"Mưa lớn, Độ ẩm cao"
2017-11-21,26.2,2.24,92.55,3.66,0.0373333333333333,100.56,"Mưa lớn, Độ ẩm cao"
2017-11-22,25.54,2.24,92.55,5.03,0.0499166666666666,100.56,"Mưa lớn, Độ ẩm cao"
2017-11-23,24.65,2.24,87.68,2.6,0.03425,100.76,"Mưa lớn, Gió mạnh"
2017-11-24,23.99,2.24,87.68,2.6,0.0354166666666666,100.91,"Mưa lớn, Gió mạnh"
2017-11-25,24.34,2.24,87.68,5.64,0.038,100.95,Mưa lớn
2017-11-26,24.46,2.24,89.9,5.58,0.0395,100.94,Mưa lớn
2017-11-27,24.82,2.24,89.24,4.65,0.05025,100.69,Mưa lớn
2017-11-28,25.48,16.68,92.03,3.85,0.05025,100.62,"Mưa lớn, Độ ẩm cao"
2017-11-29,25.71,16.68,91.3,3.4,0.091,100.64,"Mưa lớn, Độ ẩm cao"
2017-11-30,25.45,3.12,86.8,3.4,0.1165833333333333,100.64,Bình thường
2017-12-01,25.18,18.26,88.84,5.39,0.09725,100.67,Mưa lớn
2017-12-02,24.92,2.24,89.82,5.64,0.0375,100.68,Mưa lớn
2017-12-03,25.28,2.24,90.51,4.52,0.0427499999999999,100.68,"Mưa lớn, Độ ẩm cao"
2017-12-04,24.82,2.24,88.17,5.32,0.0425833333333333,100.73,Mưa lớn
2017-12-05,24.27,10.06,84.21,5.05,0.0425833333333333,100.88,Mưa lớn
2017-12-06,24.36,1.25,81.24,3.07,0.07425,100.77,Bình thường
2017-12-07,24.36,1.86,82.23,3.35,0.0569166666666666,100.82,Bình thường
2017-12-08,23.57,4.56,79.39,3.35,0.0513333333333333,101.07,Bình thường
2017-12-09,22.7,0.76,79.39,3.89,0.0770833333333333,100.99,Bình thường
2017-12-10,23.06,0.12,75.55,2.74,0.10525,100.93,Bình thường
2017-12-11,23.06,1.31,82.21,3.05,0.0569166666666666,100.89,Bình thường
2017-12-12,23.71,0.21,80.53,2.28,0.0789166666666666,100.82,Bình thường
2017-12-13,24.27,0.23,82.52,1.94,0.0789166666666666,100.82,Bình thường
2017-12-14,24.27,0.23,85.93,2.28,0.1369166666666666,100.72,Bình thường
2017-12-15,24.39,1.53,85.97,3.33,0.0981666666666666,100.82,Bình thường
2017-12-16,24.39,1.53,85.23,5.58,0.0908333333333333,101.14,Mưa lớn
2017-12-17,20.39,8.01,83.45,2.6,0.0908333333333333,101.46,"Mưa lớn, Gió mạnh"
2017-12-18,19.74,2.33,78.33,2.6,0.0791666666666666,101.46,Gió mạnh
2017-12-19,19.29,0.2,71.52,2.6,0.0991666666666666,101.53,Gió mạnh
2017-12-20,19.29,10.02,80.28,2.6,0.04025,101.59,"Mưa lớn, Gió mạnh"
2017-12-21,20.78,2.24,87.1,5.84,0.0198333333333333,101.31,Mưa lớn
2017-12-22,23.01,13.01,87.13,4.04,0.0398333333333333,100.93,Mưa lớn
2017-12-23,23.45,2.17,87.83,3.41,0.0579166666666666,100.93,Bình thường
2017-12-24,23.22,7.28,86.36,4.94,0.0696666666666666,100.88,Mưa lớn
2017-12-25,23.22,5.07,81.63,4.96,0.0793333333333333,100.88,Mưa lớn
2017-12-26,23.11,2.24,81.63,4.38,0.0353333333333333,100.78,"Mưa lớn, Độ ẩm cao"
2017-12-27,23.11,15.62,90.99,4.55,0.0353333333333333,100.83,"Mưa lớn, Độ ẩm cao"
2017-12-28,23.41,10.18,92.97,3.89,0.0470833333333333,100.86,"Mưa lớn, Độ ẩm cao"
2017-12-29,23.5,6.82,91.87,4.15,0.0375,100.97,"Mưa lớn, Độ ẩm cao"
2017-12-30,23.18,3.51,85.38,4.11,0.0660833333333333,101.07,Bình thường
2017-12-31,22.83,3.5,83.42,4.78,0.0805833333333333,101.07,Bình thường
2018-01-01,22.36,2.18,83.19,3.78,0.0796666666666666,100.88,Bình thường
2018-01-02,22.64,2.57,88.63,3.3,0.06775,100.75,Bình thường
2018-01-03,23.2,3.25,92.37,3.32,0.0623333333333333,100.67,Độ ẩm cao
2018-01-04,23.4,9.55,93.33,3.55,0.0559166666666666,100.53,"Mưa lớn, Độ ẩm cao"
2018-01-05,23.76,7.85,96.31,2.75,0.0585833333333333,100.42,"Mưa lớn, Độ ẩm cao"
2018-01-06,24.29,0.32,93.17,1.49,0.1211666666666666,100.37,Độ ẩm cao
2018-01-07,24.58,0.06,93.91,1.49,0.1379999999999999,100.46,Độ ẩm cao
2018-01-08,24.99,0.26,92.1,1.49,0.1379999999999999,100.51,Độ ẩm cao
2018-01-09,21.2,2.6,87.76,5.25,0.0533333333333333,101.11,Bình thường
2018-01-10,20.02,2.17,84.94,5.15,0.0533333333333333,101.35,Bình thường
2018-01-11,19.77,3.72,84.94,5.28,0.03225,101.39,Bình thường
2018-01-12,20.25,4.82,81.68,5.3,0.0355833333333333,101.35,Bình thường
2018-01-13,21.07,2.17,81.39,5.3,0.0816666666666666,101.35,Bình thường
2018-01-14,21.76,3.81,83.03,4.31,0.0436666666666666,101.35,Bình thường
2018-01-15,21.91,1.53,83.27,3.35,0.0661666666666666,100.85,Bình thường
2018-01-16,22.16,0.03,80.81,2.28,0.1127499999999999,100.71,Bình thường
2018-01-17,21.77,0.01,81.13,2.59,0.1096666666666666,100.74,Bình thường
2018-01-18,21.76,0.03,78.93,2.41,0.1404999999999999,100.76,Bình thường
2018-01-19,22.13,1.53,90.61,3.33,0.1404999999999999,100.79,Độ ẩm cao
2018-01-20,22.98,1.17,93.88,2.98,0.0474166666666666,100.65,Độ ẩm cao
2018-01-21,23.12,0.53,91.2,2.29,0.0768333333333333,100.58,Độ ẩm cao
2018-01-22,22.96,3.37,91.2,2.93,0.0768333333333333,100.52,Độ ẩm cao
2018-01-23,23.09,3.37,91.67,2.72,0.0768333333333333,100.5,Độ ẩm cao
2018-01-24,23.2,2.48,92.12,2.43,0.0768333333333333,100.44,Độ ẩm cao
2018-01-25,23.36,2.48,92.12,2.43,0.0824166666666666,100.41,Độ ẩm cao
2018-01-26,23.29,2.9,92.12,2.11,0.1025,100.5,Độ ẩm cao
2018-01-27,23.39,4.74,92.59,3.02,0.0646666666666666,100.51,Độ ẩm cao
2018-01-28,23.68,0.54,92.01,1.58,0.1255,100.46,Độ ẩm cao
2018-01-29,22.15,5.73,89.55,4.12,0.0510833333333333,100.46,Mưa lớn
2018-01-30,20.93,1.99,85.45,3.52,0.0666666666666666,100.46,Bình thường
2018-01-31,20.79,1.88,87.57,4.8,0.0455,101.07,Bình thường
2018-02-01,19.01,0.55,82.44,4.19,0.0875,101.22,Bình thường
2018-02-02,19.85,0.55,85.14,4.26,0.0513333333333333,101.31,Bình thường
2018-02-03,18.84,0.86,81.58,5.14,0.0484166666666666,101.49,Bình thường
2018-02-04,18.95,0.4,80.83,4.14,0.10875,101.42,Bình thường
2018-02-05,18.66,1.92,82.8,5.29,0.0303333333333333,101.42,Bình thường
2018-02-06,18.66,1.84,81.7,4.56,0.0705,101.39,Trời lạnh (<18°C)
2018-02-07,18.54,0.08,76.42,3.66,0.1268333333333333,101.15,Bình thường
2018-02-08,19.25,0.5,80.36,3.66,0.1326666666666666,101.01,Bình thường
2018-02-09,20.55,0.05,77.3,1.56,0.1713333333333333,100.76,Bình thường
2018-02-10,21.23,0.32,83.13,1.71,0.1794166666666666,100.87,Bình thường
2018-02-11,21.55,4.79,88.12,3.58,0.1794166666666666,101.19,Bình thường
2018-02-12,21.19,3.77,85.07,4.75,0.0923333333333333,101.46,Bình thường
2018-02-13,20.48,2.31,79.51,3.51,0.1,101.46,Bình thường
2018-02-14,20.64,0.01,74.23,1.4,0.187,101.11,Bình thường
2018-02-15,21.51,0.0,85.26,1.82,0.1895833333333333,100.83,Bình thường
2018-02-16,21.91,0.03,85.26,1.62,0.1873333333333333,100.71,Bình thường
2018-02-17,22.41,0.18,87.84,1.35,0.17375,100.73,Bình thường
2018-02-18,22.89,0.18,93.79,1.78,0.17375,100.74,Độ ẩm cao
2018-02-19,23.21,0.21,92.01,1.81,0.13775,100.75,Độ ẩm cao
2018-02-20,23.07,0.09,90.69,1.81,0.174,100.61,Độ ẩm cao
2018-02-21,23.22,0.22,90.69,2.3,0.1636666666666666,100.49,Độ ẩm cao
2018-02-22,23.74,0.83,91.88,2.27,0.118,100.61,Độ ẩm cao
2018-02-23,23.61,1.67,90.21,2.22,0.0685,100.83,Độ ẩm cao
2018-02-24,23.72,0.27,86.03,1.6,0.1301666666666666,100.94,Bình thường
2018-02-25,23.72,0.18,86.39,1.94,0.1,100.92,Bình thường
2018-02-26,22.82,1.27,91.61,2.56,0.1074166666666666,100.87,Độ ẩm cao
2018-02-27,23.07,0.17,88.22,1.61,0.13525,100.75,Bình thường
2018-02-28,23.51,0.17,89.61,1.61,0.1613333333333333,100.58,Bình thường
2018-03-01,24.15,0.19,89.7,1.21,0.1623333333333333,100.42,Bình thường
2018-03-02,24.76,0.19,91.36,2.69,0.1623333333333333,100.3,Độ ẩm cao
2018-03-03,24.83,0.25,92.07,3.19,0.1745833333333333,100.23,Độ ẩm cao
2018-03-04,24.94,0.11,90.64,3.3,0.1766666666666666,100.28,Độ ẩm cao
2018-03-05,24.94,0.04,90.39,3.29,0.1770833333333333,100.39,Độ ẩm cao
2018-03-06,24.52,0.52,90.58,3.09,0.1775833333333333,100.59,Độ ẩm cao
2018-03-07,24.67,0.24,88.63,2.24,0.178,100.66,Bình thường
2018-03-08,24.0,0.88,87.48,2.24,0.178,100.79,Bình thường
2018-03-09,21.46,2.66,86.34,5.09,0.0619166666666666,101.13,Bình thường
2018-03-10,21.59,1.59,82.3,3.99,0.0496666666666666,101.13,Bình thường
2018-03-11,22.38,0.3,79.05,2.68,0.1341666666666666,101.08,Bình thường
2018-03-12,22.76,0.86,77.47,2.25,0.1348333333333333,100.98,Bình thường
2018-03-13,23.04,0.15,80.81,2.25,0.1766666666666666,100.78,Bình thường
2018-03-14,23.25,0.15,87.28,1.92,0.1655833333333333,100.59,Bình thường
2018-03-15,22.9,8.13,88.98,2.84,0.0429166666666666,100.63,Mưa lớn
2018-03-16,23.87,2.46,90.09,2.34,0.1843333333333333,100.6,Độ ẩm cao
2018-03-17,24.43,2.46,90.78,2.53,0.1688333333333333,100.6,Độ ẩm cao
2018-03-18,24.23,0.01,89.03,2.34,0.1942499999999999,100.6,Bình thường
2018-03-19,24.9,0.03,89.15,2.55,0.1904166666666666,100.41,Bình thường
2018-03-20,24.64,2.84,89.58,2.93,0.08925,100.48,Bình thường
2018-03-21,24.64,1.43,84.19,3.92,0.086,100.79,Bình thường
2018-03-22,21.92,0.44,82.24,3.49,0.1065,100.78,Bình thường
2018-03-23,22.52,0.05,78.01,2.58,0.16575,100.87,Bình thường
2018-03-24,23.29,0.02,78.01,2.02,0.1730833333333333,100.87,Bình thường
2018-03-25,23.5,0.02,77.74,1.57,0.1538333333333333,100.99,Bình thường
2018-03-26,23.29,0.03,81.04,1.57,0.1303333333333333,101.02,Bình thường
2018-03-27,23.36,0.05,80.6,2.08,0.1784166666666666,100.85,Bình thường
2018-03-28,23.56,0.07,80.6,2.1,0.1665,100.66,Bình thường
2018-03-29,23.92,2.6,85.69,2.18,0.1345,100.56,Bình thường
2018-03-30,24.17,0.22,85.69,2.02,0.1189166666666666,100.65,Bình thường
2018-03-31,24.1,0.21,80.85,2.16,0.174,100.71,Bình thường
2018-04-01,23.75,0.04,77.98,1.96,0.1894999999999999,100.69,Bình thường
2018-04-02,23.9,0.0,77.42,1.55,0.1894999999999999,100.67,Bình thường
2018-04-03,23.68,0.0,78.56,1.92,0.2185,100.6,Bình thường
2018-04-04,23.84,0.0,80.66,2.22,0.2119166666666666,100.49,Bình thường
2018-04-05,24.89,0.0,83.97,2.48,0.1959166666666666,100.49,Bình thường
2018-04-06,25.14,6.24,86.88,3.01,0.1676666666666666,100.55,Mưa lớn
2018-04-07,25.14,2.24,86.06,2.6,0.0511666666666666,101.1,"Mưa lớn, Gió mạnh"
2018-04-08,22.42,2.24,82.82,4.14,0.0831666666666666,101.13,Mưa lớn
2018-04-09,23.23,3.29,80.25,4.14,0.109,100.88,Bình thường
2018-04-10,24.31,0.34,85.52,1.98,0.20475,100.6,Bình thường
2018-04-11,25.1,0.11,90.69,2.56,0.2000833333333333,100.41,Độ ẩm cao
2018-04-12,26.01,0.04,89.24,3.63,0.2029166666666667,100.23,Bình thường
2018-04-13,26.22,0.02,88.94,4.0,0.19075,100.28,Bình thường
2018-04-14,26.22,0.02,88.31,3.75,0.2146666666666666,100.25,Bình thường
2018-04-15,25.8,0.19,89.68,2.39,0.1675833333333333,100.46,Bình thường
2018-04-16,25.45,1.14,89.68,2.32,0.1483333333333333,100.46,Độ ẩm cao
2018-04-17,24.95,1.14,90.64,3.45,0.0984166666666666,100.72,Độ ẩm cao
2018-04-18,24.81,3.48,90.21,2.63,0.10775,100.65,Độ ẩm cao
2018-04-19,25.27,0.49,89.44,1.63,0.1637499999999999,100.5,Bình thường
2018-04-20,25.44,0.07,88.26,2.4,0.1914166666666666,100.43,Bình thường
2018-04-21,25.67,0.02,88.44,2.91,0.2033333333333333,100.38,Bình thường
2018-04-22,26.16,0.0,87.55,2.87,0.2043333333333333,100.24,Bình thường
2018-04-23,26.93,0.08,86.94,2.98,0.2063333333333333,100.08,Bình thường
2018-04-24,26.87,0.49,89.84,2.84,0.1856666666666666,100.1,Bình thường
2018-04-25,26.89,0.25,89.13,2.73,0.1425833333333333,100.2,Bình thường
2018-04-26,26.44,3.84,91.01,2.4,0.1622499999999999,100.41,Độ ẩm cao
2018-04-27,26.33,5.51,89.64,2.4,0.1801666666666666,100.61,Mưa lớn
2018-04-28,26.5,2.26,87.72,1.53,0.1785,100.58,Bình thường
2018-04-29,26.77,2.89,87.08,1.57,0.1766666666666666,100.44,Bình thường
2018-04-30,26.31,2.89,93.65,1.95,0.1639166666666666,100.43,"Mưa lớn, Độ ẩm cao"
2018-05-01,27.01,1.26,87.55,2.46,0.1985833333333333,100.47,Bình thường
2018-05-02,27.0,0.18,88.75,2.88,0.2015833333333333,100.47,Bình thường
2018-05-03,26.93,0.27,87.21,1.99,0.1988333333333333,100.6,Bình thường
2018-05-04,27.02,5.54,87.46,2.17,0.1643333333333333,100.61,Mưa lớn
2018-05-05,27.02,0.69,86.57,2.81,0.2043333333333333,100.59,Bình thường
2018-05-06,27.02,0.69,87.23,2.81,0.1689166666666666,100.41,Bình thường
2018-05-07,27.02,1.75,84.42,2.52,0.1689166666666666,100.15,Bình thường
2018-05-08,28.18,2.85,85.33,1.87,0.1689166666666666,100.04,Bình thường
2018-05-09,28.47,4.27,84.4,1.49,0.1689166666666666,100.23,Bình thường
2018-05-10,27.72,1.86,89.06,3.1,0.1595,100.4,Bình thường
2018-05-11,27.37,0.3,87.7,3.37,0.2098333333333333,100.4,Bình thường
2018-05-12,27.03,0.65,89.37,2.53,0.2098333333333333,100.38,Bình thường
2018-05-13,27.44,0.65,86.02,2.73,0.2203333333333333,100.38,Bình thường
2018-05-14,27.51,0.09,84.46,2.73,0.22,100.32,Bình thường
2018-05-15,27.61,0.26,83.56,3.01,0.21725,100.16,Bình thường
2018-05-16,28.08,1.2,85.51,3.22,0.2004999999999999,100.09,Bình thường
2018-05-17,28.12,0.75,85.4,2.47,0.20975,100.07,Bình thường
2018-05-18,27.83,0.67,85.08,2.43,0.2016666666666666,100.04,Bình thường
2018-05-19,28.14,0.27,84.39,2.09,0.2113333333333333,100.02,Bình thường
2018-05-20,27.73,0.44,88.07,2.69,0.1971666666666666,100.09,Bình thường
2018-05-21,27.5,1.48,87.21,2.46,0.2069166666666666,100.18,Bình thường
2018-05-22,27.44,3.44,87.21,2.09,0.2125833333333333,100.3,Bình thường
2018-05-23,27.79,3.3,84.73,1.88,0.2038333333333333,100.29,Bình thường
2018-05-24,27.83,3.94,83.39,2.52,0.1585833333333333,100.2,Bình thường
2018-05-25,28.49,1.73,80.28,2.17,0.1820833333333333,100.11,Bình thường
2018-05-26,29.05,1.79,79.88,2.62,0.1820833333333333,100.15,Bình thường
2018-05-27,28.8,2.84,82.18,1.42,0.1820833333333333,100.28,Bình thường
2018-05-28,28.72,1.87,80.2,1.46,0.1685833333333333,100.32,Bình thường
2018-05-29,28.37,1.38,83.86,2.19,0.1834166666666666,100.32,Bình thường
2018-05-30,28.39,1.27,84.63,2.37,0.2150833333333333,100.31,Bình thường
2018-05-31,28.52,1.89,83.0,2.37,0.2065,100.31,Bình thường
2018-06-01,28.46,8.08,83.86,2.48,0.1970833333333333,100.29,Mưa lớn
2018-06-02,27.82,8.04,77.92,1.94,0.1509166666666666,100.21,Mưa lớn
2018-06-03,27.61,2.24,89.44,4.42,0.1509166666666666,99.83,Mưa lớn
2018-06-04,27.2,2.24,88.93,5.09,0.0709166666666666,99.71,Mưa lớn
2018-06-05,27.2,7.04,82.25,2.57,0.1314166666666666,99.71,Mưa lớn
2018-06-06,28.51,17.78,81.37,1.72,0.1364999999999999,99.93,Mưa lớn
2018-06-07,28.66,2.24,83.87,1.89,0.1541666666666666,99.78,Mưa lớn
2018-06-08,28.68,2.24,83.87,1.61,0.1565833333333333,99.67,Mưa lớn
2018-06-09,28.92,2.24,79.94,1.76,0.1616666666666666,99.63,Mưa lớn
2018-06-10,29.4,3.44,79.94,1.49,0.1540833333333333,99.8,Bình thường
2018-06-11,28.85,2.11,79.42,1.51,0.1349166666666666,99.92,Bình thường
2018-06-12,28.85,3.42,75.07,2.67,0.113,99.96,Bình thường
2018-06-13,29.27,0.43,74.6,2.27,0.1348333333333333,99.96,Bình thường
2018-06-14,28.53,2.05,76.25,2.57,0.127,99.71,Bình thường
2018-06-15,28.53,8.49,75.22,1.38,0.1128333333333333,99.72,Mưa lớn
2018-06-16,28.18,4.34,75.22,1.75,0.1128333333333333,99.71,Bình thường
2018-06-17,28.18,4.08,82.84,1.86,0.136,99.71,Bình thường
2018-06-18,28.83,4.51,83.55,2.77,0.1853333333333333,99.62,Bình thường
2018-06-19,29.29,1.72,81.25,2.67,0.1594166666666666,99.78,Bình thường
2018-06-20,29.3,1.72,80.77,2.28,0.1801666666666666,99.96,Bình thường
2018-06-21,29.91,3.99,80.77,2.28,0.1841666666666666,99.99,Bình thường
2018-06-22,29.14,8.03,81.2,2.16,0.1841666666666666,99.99,Mưa lớn
2018-06-23,28.99,1.8,79.82,2.27,0.19625,99.94,Bình thường
2018-06-24,28.99,13.42,79.32,2.61,0.18875,99.96,Mưa lớn
2018-06-25,27.24,13.61,86.42,3.13,0.1689166666666666,100.06,Mưa lớn
2018-06-26,28.68,4.97,79.74,2.53,0.1689166666666666,100.19,Bình thường
2018-06-27,28.6,3.62,79.74,1.87,0.1815833333333333,100.26,Bình thường
2018-06-28,28.53,2.98,79.74,1.18,0.1815833333333333,100.16,Bình thường
2018-06-29,29.2,2.58,77.52,2.19,0.21325,99.9,Bình thường
2018-06-30,29.5,5.26,79.6,1.97,0.205,99.83,Mưa lớn
2018-07-01,29.4,4.21,78.97,1.99,0.1959166666666666,99.85,Bình thường
2018-07-02,29.4,3.44,77.89,1.78,0.1994166666666666,99.78,Bình thường
2018-07-03,29.78,1.3,77.89,2.15,0.1994166666666666,99.7,Bình thường
2018-07-04,29.71,1.06,77.41,1.87,0.2103333333333333,99.64,Bình thường
2018-07-05,29.71,1.78,79.62,2.35,0.1804166666666666,99.65,Bình thường
2018-07-06,29.29,1.6,79.62,1.91,0.1764166666666667,99.58,Bình thường
2018-07-07,29.25,5.51,78.51,2.03,0.1776666666666666,99.54,Mưa lớn
2018-07-08,29.25,3.45,77.95,1.77,0.1735,99.57,Bình thường
2018-07-09,27.79,9.79,80.41,1.88,0.1635,99.74,Mưa lớn
2018-07-10,28.18,2.24,82.77,2.26,0.1536666666666666,99.66,Mưa lớn
2018-07-11,28.58,2.24,79.19,2.5,0.13375,99.57,Mưa lớn
2018-07-12,28.78,2.24,78.92,1.75,0.1523333333333333,99.52,Mưa lớn
2018-07-13,28.63,2.24,80.63,2.01,0.1323333333333333,99.48,Mưa lớn
2018-07-14,28.21,2.24,85.48,1.63,0.1323333333333333,99.48,Mưa lớn
2018-07-15,28.0,11.56,80.67,2.05,0.1068333333333333,99.54,Mưa lớn
2018-07-16,28.93,6.82,77.12,1.92,0.1014166666666666,99.38,Mưa lớn
2018-07-17,27.81,2.24,81.85,1.92,0.1193333333333333,99.33,Mưa lớn
2018-07-18,28.17,19.67,83.74,1.34,0.1343333333333333,99.36,Mưa lớn
2018-07-19,28.86,3.43,80.5,2.05,0.1278333333333333,99.59,Bình thường
2018-07-20,29.06,8.46,80.5,1.85,0.1628333333333333,99.77,Mưa lớn
2018-07-21,28.8,4.85,83.28,2.38,0.1355833333333333,99.75,Bình thường
2018-07-22,29.06,4.38,80.91,2.88,0.1025,99.49,Bình thường
2018-07-23,28.88,2.75,79.44,2.27,0.0991666666666666,99.49,Bình thường
2018-07-24,28.97,17.53,79.53,1.99,0.14475,99.66,Mưa lớn
2018-07-25,28.41,3.08,79.36,1.9,0.15425,99.82,Bình thường
2018-07-26,28.69,11.15,79.75,1.65,0.1095,99.91,Mưa lớn
2018-07-27,28.58,11.15,80.83,1.94,0.1095,99.93,Mưa lớn
2018-07-28,28.5,10.79,82.81,2.21,0.1065833333333333,99.89,Mưa lớn
2018-07-29,28.77,3.91,80.52,1.93,0.1604166666666666,99.84,Bình thường
2018-07-30,29.35,3.22,75.77,1.93,0.1604166666666666,99.84,Bình thường
2018-07-31,28.97,0.78,75.25,1.84,0.13525,99.84,Bình thường
2018-08-01,29.52,2.9,75.02,1.59,0.1998333333333333,99.84,Bình thường
2018-08-02,29.52,2.9,81.47,2.05,0.2010833333333333,99.83,Bình thường
2018-08-03,28.69,3.32,80.7,1.53,0.1879166666666666,99.75,Bình thường
2018-08-04,29.02,2.55,77.58,1.77,0.1855,99.75,Bình thường
2018-08-05,28.94,7.39,79.97,1.77,0.177,99.84,Mưa lớn
2018-08-06,28.94,7.39,78.35,1.57,0.1703333333333333,99.84,Bình thường
2018-08-07,28.82,2.63,80.06,2.37,0.1546666666666666,99.71,Bình thường
2018-08-08,27.93,7.97,83.03,2.73,0.0643333333333333,99.68,Mưa lớn
2018-08-09,28.68,6.77,78.61,2.58,0.0810833333333333,99.63,Mưa lớn
2018-08-10,28.55,6.6,78.24,2.47,0.1318333333333333,99.66,Mưa lớn
2018-08-11,29.0,6.6,78.88,2.19,0.1258333333333333,99.5,Mưa lớn
2018-08-12,29.02,19.82,78.88,2.36,0.1511666666666666,99.43,Mưa lớn
2018-08-13,29.02,5.77,78.78,2.34,0.0865833333333333,99.55,Mưa lớn
2018-08-14,28.78,5.77,77.69,2.2,0.0921666666666666,99.5,Mưa lớn
2018-08-15,28.79,1.04,79.89,2.83,0.132,99.48,Bình thường
2018-08-16,29.39,4.2,77.6,2.11,0.1549166666666666,99.32,Bình thường
2018-08-17,29.43,4.2,77.6,1.81,0.1719166666666666,99.31,Bình thường
2018-08-18,29.18,14.72,77.96,1.73,0.1569166666666666,99.55,Mưa lớn
2018-08-19,29.44,9.19,75.73,1.42,0.1585833333333333,99.76,Mưa lớn
2018-08-20,29.39,2.37,75.86,1.15,0.1813333333333333,99.83,Bình thường
2018-08-21,29.25,3.04,78.82,1.97,0.1813333333333333,99.64,Bình thường
2018-08-22,29.23,15.89,77.41,1.56,0.15925,99.64,Mưa lớn
2018-08-23,29.56,11.3,77.21,1.56,0.1443333333333333,99.74,Mưa lớn
2018-08-24,29.02,3.09,75.95,1.58,0.1133333333333333,99.9,Bình thường
2018-08-25,29.24,4.59,75.98,1.61,0.1020833333333333,99.75,Bình thường
2018-08-26,29.07,10.48,74.63,1.46,0.0923333333333333,99.68,Mưa lớn
2018-08-27,28.73,2.78,75.38,1.97,0.1259166666666666,99.8,Bình thường
2018-08-28,28.78,2.84,74.12,1.92,0.13325,99.85,Bình thường
2018-08-29,28.82,0.87,78.18,2.29,0.1445,99.72,Bình thường
2018-08-30,29.0,0.95,75.52,2.29,0.1706666666666666,99.76,Bình thường
